32.83087177033645,
29.288669276996522,
29.430994466418245,
29.31270902345298,
27.519880587492118,
25.01825387055052,
24.808538347372618,
23.990741975526173,
21.326986271398404,27.058627287727113
17.090986624418182,25.30975116040286
17.4794036176729,23.997610531589128
17.52504872956161,22.67472767193839
15.383403178351262,21.127027022482643
12.534030551178464,19.46193257400335
9.18186808693239,17.702334153601335
8.204708996285033,15.857464225702712
4.793704505274063,13.724460062341366
3.0794182855658008,11.696952508359963
1.751021873100572,9.992511980435786
0.7321530785096844,8.131706364973205
-1.152121040788808,6.056465279378715
-5.965580758917583,3.68435595301551
-10.943934916327743,1.0756931232925984
-12.998530358878927,-1.388795592908659
-14.179800651958569,-3.8759633316023923
-12.141877764753684,-5.7576946949388095
-9.485142888669449,-7.153757047631615
-6.278621611569633,-8.045939657039415
-1.0600855819560855,-8.245077285980056
3.0253090468882675,-7.78091838734927
8.11179314973744,-6.216765730832045
16.577334823569018,-3.1588468708435165
25.58112905646655,1.1277819530837592
34.23494829898494,6.507198503188594
42.41792830414708,12.5693991775109
49.30820172038028,19.10199302296087
57.4082206719959,26.17830883224593
63.41177055331701,33.34184840283183
67.95202959758403,40.55592846402025
72.65605461373285,47.72751307113086
74.51599872422393,54.165142393425846
76.26274637941458,59.79643320708674
81.10633725339895,65.00436531313274
85.42628490394877,69.7830716019996
91.0913206124381,74.4256403677838
93.30724559644077,78.41442091494434
96.27774737963315,82.06619611786836
98.410564101121,85.45047772937248
102.4068768609574,88.75612464573075
105.70508841685997,92.22157905602366
111.06657594610226,96.08867123010006
115.24786635994826,99.8821744641611
118.76923791283276,103.58694702070378
120.3749149594729,106.84067972592987
116.68441491631106,109.43814298369324
115.88214448783995,111.61640932904953
114.03064775609303,113.351974179602
111.41201246963494,114.35254480278839
105.26909428205849,114.30410101003265
96.09795507066185,112.6409209127615
89.13236002256568,109.73919798638566
80.20966872978877,105.45480141049188
69.61239988738126,99.81452195803725
57.98064819997241,93.2918812117774
46.726291748899236,85.60789757411732
33.460695200057046,76.65568062344667
23.377018667507368,66.8740146454325
12.581924500801865,56.57544022529286
3.5808224341604635,46.29575882123715
0.7544482262144143,36.47599084386479
-5.198735483769013,26.98616815346948
-9.779524745773617,18.164843194230052
-11.939878062451587,10.395895831738498
-12.715178139252034,3.7912880663883572
-9.01171138910654,-0.9278682212964857
-8.598938790462158,-4.480752383293099
-12.324970099679046,-7.248185116679868
-16.614517566412122,-9.492111783410156
-19.851773871428605,-11.781692016481603
-20.51069169898264,-13.483020484838672
-18.46699661706128,-14.448295137203969
-17.9517032845046,-15.116275717432082
-19.23886495959563,-15.841129808581368
-22.558396064921304,-17.34631699478301
-25.11118319759033,-19.181010817797247
-28.215225090308696,-20.946594705644987
-29.62164942127137,-22.391831578407125
-29.560407486494405,-23.47056864674777
-28.502199431493228,-24.35851395036006
-27.633827077766796,-25.377050668216228
-26.95512474677222,-26.377430830690408
-24.69901957099073,-26.984114676400978
-17.283218154281304,-26.397983797440975
-9.102115606533506,-24.619198509545775
-0.624113363845324,-21.55351942882762
8.711058660604525,-17.294329641952523
18.24614241279385,-11.982490764253827
28.503594946826386,-5.648513611107203
39.86963346438493,1.8518708935763217
47.82131779963043,10.160364509843284
54.55952450797763,18.966869407506433
62.46640467557803,27.827938610824138
68.56569957318848,36.457695853015466
77.68697359086444,45.15892773687211
84.7983136508199,53.61306718022937
93.98278261541167,62.028249424964685
102.82408781001726,70.28608196531923
109.13606727045568,77.98235238821597
114.4506775744,85.3856145854126
118.56736542824973,92.49759690988728
125.30339983697394,99.47948526115348
131.4799262618154,106.46995489322315
133.19845429278277,112.6378971934363
133.57346314345193,118.05735824817319
132.95245277087446,122.38732159878016
132.69401721225896,125.70620264347369
131.33465593358528,128.17271249493254
129.47635451949554,129.8422321554987
125.57102373051609,130.62041641130608
120.27510277987793,130.0617167382954
111.91902958282347,127.88828377396297
101.99602137687859,124.42134678330694
90.9161739304065,119.68164798185745
80.45435745751418,113.84852628037295
70.0097269809075,106.88360514355614
60.67086324580357,99.0320726226915
52.80451365354624,90.51297919314158
47.520534575231316,81.84070262033215
41.40715926554958,73.0775977854068
35.32055721099462,64.56665641075914
28.98875669255922,56.454738112501424
23.572867821449535,48.97214854483954
18.068962641324838,42.0404380097074
13.012594038330803,35.707423238309985
8.974217917712739,29.963351535188785
6.678234778594735,24.838209437971955
3.0153342856201935,19.893187183570717
0.49582250854096444,15.347483099458648
-3.0514478672472514,11.083926979653995
-3.13652312602758,7.514451444255461
-5.089304006802276,4.329765685560815
-6.7327680737045625,1.5740178283353263
-6.636603954940421,-0.6092263931392541
-5.682404198706206,-2.2377399616302482
-4.945269478808352,-3.5292404346750357
-6.703856388279011,-4.609150509552724
-7.639098686804704,-5.51303064236891
-7.842386078138263,-6.045357110245689
-7.291205334461213,-6.506988466738314
-6.237949263627819,-6.6346157174967075
-5.396705198208349,-6.486164286886018
-2.9101003391188875,-6.072108329572513
1.9945950292207515,-5.219108415358407
6.700136778106387,-3.925174386812325
12.664807539919353,-1.773100617012507
16.92125520466054,0.955827593150298
20.065602884650286,4.056715255682359
20.678633145937123,7.164475086837729
23.352241490131668,10.45227405947767
23.417121966139447,13.65381041107187
23.786360850512587,16.620083876586477
22.054575106498792,18.848970551839592
20.473511066862716,20.379345472812517
17.923254243566575,20.96361732877332
12.673751339240575,20.49167245483777
10.112055204345154,19.385722712581643
8.392238990392523,18.02056780641002
8.005073142444804,16.31532687888926
5.436578728503342,14.317488741374136
3.735441819676323,12.089608849058997
4.511673985192286,10.140397613358274
6.894221268871556,8.631587635803703
10.093316078177832,7.761594506316064
11.976617764788898,7.684135220265877
13.641765060562847,8.076325204290065
17.11598005480657,9.045629767002737
20.439518754719465,10.427234835033254
21.390211294914458,12.1998606757456
22.293253454230786,14.26183974625165
23.64000006720532,16.38720931091977
24.44023860645798,18.336766792873814
24.496887488837608,19.937163616280458
22.0886274803379,21.060720251341458
18.29760161545422,21.578035424107167
16.50797774957364,21.510479612414617
14.137007923687282,20.81020063118882
10.87313172956015,19.641636235038344
6.173295433056859,17.850529788241243
2.825979205993774,15.537860803662179
-0.6646442093679057,12.748429379681525
-4.423372025343959,9.53506721143913
-7.48086572327236,6.2495679665935455
-10.083853716253861,3.096072929737092
-11.570253098901574,-0.023730497871265282
-13.009927284074466,-3.0400566320670155
-14.19055215930412,-5.824910397496378
-15.185508255725237,-8.198110807361054
-15.453808463613093,-10.229198326206264
-14.817671899862683,-11.80175695848346
-14.072147185780342,-12.873843087420838
-14.298750423444172,-13.631385831884373
-15.818527434274566,-14.26857180055334
-16.36029349731349,-14.800798511487999
-17.1837572436264,-15.264557395882658
-18.942719118413713,-15.792575946894836